话题	在榜日期	在榜时间	topic_flag	word_scheme	word	icon_desc	flag_desc	is_ad
#台风巴威又改路线了#	20260710	20260710_00:02:10	yes	#台风巴威又改路线了#	台风巴威又改路线了	热		no
#晋江鞋厂火灾已致28死#	20260710	20260710_00:02:10	yes	#晋江鞋厂火灾已致28死#	晋江鞋厂火灾已致28死	热		no
#中办国办印发关于全力做好防汛抗旱工作的通知#	20260710	20260710_00:02:10	yes	#中办国办印发关于全力做好防汛抗旱工作的通知#	中办国办印发关于全力做好防汛抗旱工作的通知			no
#雅迪绝区零联动#	20260710	20260710_00:02:10	yes		雅迪绝区零联动	官宣		yes
#正午阳光 警告函#	20260710	20260710_00:02:10	no	正午阳光 警告函	正午阳光 警告函	新		no
#武汉全市停学3天#	20260710	20260710_00:02:10	yes	#武汉全市停学3天#	武汉全市停学3天	新		no
#情侣接吻摔倒打翻火锅烫伤前排女孩#	20260710	20260710_00:02:10	yes	#情侣接吻摔倒打翻火锅烫伤前排女孩#	情侣接吻摔倒打翻火锅烫伤前排女孩	新		no
#刘宪华x朝日生啤罐 一开就冒泡#	20260710	20260710_00:02:10	yes		刘宪华x朝日生啤罐 一开就冒泡	上新		yes
#台风天吃到职场黑利了#	20260710	20260710_00:02:10	no	台风天吃到职场黑利了	台风天吃到职场黑利了	新		no
#贵州省汤火了#	20260710	20260710_00:02:10	no	贵州省汤火了	贵州省汤火了	新		no
#百花杀 九重紫#	20260710	20260710_00:02:10	no	百花杀 九重紫	百花杀 九重紫		剧集	no
#BLG战胜HLE#	20260710	20260710_00:02:10	no	BLG战胜HLE	BLG战胜HLE			no
#宋威龙赵今麦素颜聚餐#	20260710	20260710_00:02:10	yes	#宋威龙赵今麦素颜聚餐#	宋威龙赵今麦素颜聚餐	热		no
#孙怡素颜肤色#	20260710	20260710_00:02:10	no	孙怡素颜肤色	孙怡素颜肤色			no
#台风巴威暂时减弱为强台风#	20260710	20260710_00:02:10	yes	#台风巴威暂时减弱为强台风#	台风巴威暂时减弱为强台风	新		no
#张元英嘴唇变化#	20260710	20260710_00:02:10	no	张元英嘴唇变化	张元英嘴唇变化			no
#晋江鞋厂负责人已被控制#	20260710	20260710_00:02:10	yes	#晋江鞋厂负责人已被控制#	晋江鞋厂负责人已被控制	新		no
#KPL#	20260710	20260710_00:02:10	no	KPL	KPL			no
#百花杀热度#	20260710	20260710_00:02:10	no	百花杀热度	百花杀热度		剧集	no
