话题	在榜日期	在榜时间	topic_flag	word_scheme	word	icon_desc	flag_desc	is_ad
#歌手排名#	20260619	20260619_23:08:52	no	歌手排名	歌手排名	爆		no
#侯明昊歌声和脸一样能打#	20260619	20260619_23:08:52	no	侯明昊歌声和脸一样能打	侯明昊歌声和脸一样能打	热		no
#各地端午民俗#	20260619	20260619_23:08:52	yes	#各地端午民俗#	各地端午民俗			no
#心引力开场 灾难#	20260619	20260619_23:08:52	no	心引力开场 灾难	心引力开场 灾难	新	综艺	no
#特朗普和高市早苗因珍珠港发生争吵#	20260619	20260619_23:08:52	yes	#特朗普和高市早苗因珍珠港发生争吵#	特朗普和高市早苗因珍珠港发生争吵	新		no
#浪姐排名#	20260619	20260619_23:08:52	no	浪姐排名	浪姐排名	新	综艺	no
#天赐7音粽今晚开剥#	20260619	20260619_23:08:52	yes		天赐7音粽今晚开剥	荐		yes
#日本签证费涨5倍#	20260619	20260619_23:08:52	yes	#日本签证费涨5倍#	日本签证费涨5倍	新		no
#C罗球迷攻陷内维斯女友社媒#	20260619	20260619_23:08:52	yes	#C罗球迷攻陷内维斯女友社媒#	C罗球迷攻陷内维斯女友社媒			no
#一诺好强#	20260619	20260619_23:08:52	no	一诺好强	一诺好强	新		no
#雷军吃热干面被指模仿黄仁勋#	20260619	20260619_23:08:52	no	雷军吃热干面被指模仿黄仁勋	雷军吃热干面被指模仿黄仁勋	新		no
#张月团928票#	20260619	20260619_23:08:52	no	张月团928票	张月团928票	热		no
#张远 刘美含#	20260619	20260619_23:08:52	no	张远 刘美含	张远 刘美含	热	综艺	no
#半裸救人被质疑不穿上衣贴近女性#	20260619	20260619_23:08:52	yes	#半裸救人被质疑不穿上衣贴近女性#	半裸救人被质疑不穿上衣贴近女性			no
#杨坤淘汰#	20260619	20260619_23:08:52	no	杨坤淘汰	杨坤淘汰	新	综艺	no
#直观感受到了气质的重要性#	20260619	20260619_23:08:52	yes	#直观感受到了气质的重要性#	直观感受到了气质的重要性			no
#心引力编曲 拉完了#	20260619	20260619_23:08:52	no	心引力编曲 拉完了	心引力编曲 拉完了	新	综艺	no
#TFBOYS都拍了吻戏#	20260619	20260619_23:08:52	yes	#TFBOYS都拍了吻戏#	TFBOYS都拍了吻戏	新		no
#法国女排vs中国女排#	20260619	20260619_23:08:52	no	法国女排vs中国女排	法国女排vs中国女排	新		no
#世界杯韩国还没出局但转播商破产了#	20260619	20260619_23:08:52	yes	#世界杯韩国还没出局但转播商破产了#	世界杯韩国还没出局但转播商破产了	新		no
#林诗栋1比3宇田幸矢#	20260619	20260619_23:08:52	no	林诗栋1比3宇田幸矢	林诗栋1比3宇田幸矢			no
#陈瑶好A#	20260619	20260619_23:08:52	no	陈瑶好A	陈瑶好A		综艺	no
#歌手 误入KTV#	20260619	20260619_23:08:52	no	歌手 误入KTV	歌手 误入KTV	新		no
#机场能不能开个洗头店#	20260619	20260619_23:08:52	no	机场能不能开个洗头店	机场能不能开个洗头店			no
#侯明昊晋级#	20260619	20260619_23:08:52	no	侯明昊晋级	侯明昊晋级		综艺	no
#刘惜君 音色的神#	20260619	20260619_23:08:52	no	刘惜君 音色的神	刘惜君 音色的神	新		no
#AG对战KSG#	20260619	20260619_23:08:52	no	AG对战KSG	AG对战KSG			no
#20周年版iPhone被曝独享台积电制程#	20260619	20260619_23:08:52	yes	#20周年版iPhone被曝独享台积电制程#	20周年版iPhone被曝独享台积电制程			no
#金价陷入低迷#	20260619	20260619_23:08:52	yes	#金价陷入低迷#	金价陷入低迷	新		no
