话题	在榜日期	在榜时间	topic_flag	word_scheme	word	icon_desc	flag_desc	is_ad
#KK园区2.0内部照首曝光#	20260212	20260212_00:03:48	yes	#KK园区2.0内部照首曝光#	KK园区2.0内部照首曝光	热		no
#湖南卫视春晚#	20260212	20260212_00:03:48	no	湖南卫视春晚	湖南卫视春晚	沸	综艺	no
#春运路上藏着这些马年彩蛋#	20260212	20260212_00:03:48	yes	#春运路上藏着这些马年彩蛋#	春运路上藏着这些马年彩蛋			no
#周深忘词#	20260212	20260212_00:03:48	no	周深忘词	周深忘词	新	演出	no
#新加坡女子误以为中大奖#	20260212	20260212_00:03:48	no	新加坡女子误以为中大奖	新加坡女子误以为中大奖			no
#宋威龙抽到马上有对象的反应#	20260212	20260212_00:03:48	no	宋威龙抽到马上有对象的反应	宋威龙抽到马上有对象的反应	新		no
#伊朗总统道歉#	20260212	20260212_00:03:48	yes	#伊朗总统道歉#	伊朗总统道歉	新		no
#以前的宠妃美貌都是这种级别#	20260212	20260212_00:03:48	no	以前的宠妃美貌都是这种级别	以前的宠妃美貌都是这种级别			no
#郑钦文vs莱巴金娜#	20260212	20260212_00:03:48	yes	#郑钦文vs莱巴金娜#	郑钦文vs莱巴金娜	新		no
#米兰冬奥首位三金王诞生#	20260212	20260212_00:03:48	yes	#米兰冬奥首位三金王诞生#	米兰冬奥首位三金王诞生			no
#李一桐 假唱#	20260212	20260212_00:03:48	no	李一桐 假唱	李一桐 假唱	热	综艺	no
#黄金#	20260212	20260212_00:03:48	no	黄金	黄金	热		no
#女演员投资失败搬进出租屋#	20260212	20260212_00:03:48	yes	#女演员投资失败搬进出租屋#	女演员投资失败搬进出租屋	新		no
#宋亚轩怎么那么高#	20260212	20260212_00:03:48	no	宋亚轩怎么那么高	宋亚轩怎么那么高	新		no
#保姆遇到有钱雇主吓得下户#	20260212	20260212_00:03:48	no	保姆遇到有钱雇主吓得下户	保姆遇到有钱雇主吓得下户	新		no
#内娱CP粉众生相#	20260212	20260212_00:03:48	no	内娱CP粉众生相	内娱CP粉众生相	新		no
#查理苏#	20260212	20260212_00:03:48	no	查理苏	查理苏			no
#陈哲远李一桐用一个麦#	20260212	20260212_00:03:48	yes	#陈哲远李一桐用一个麦#	陈哲远李一桐用一个麦		综艺	no
#宋威龙赵今麦惊天动地的一秒#	20260212	20260212_00:03:48	no	宋威龙赵今麦惊天动地的一秒	宋威龙赵今麦惊天动地的一秒			no
#沈月王赫野春晚约好带ta串门#	20260212	20260212_00:03:48	yes	#沈月王赫野春晚约好带ta串门#	沈月王赫野春晚约好带ta串门	新	综艺	no
#月薪2000的环卫工困在电子镣铐#	20260212	20260212_00:03:48	yes	#月薪2000的环卫工困在电子镣铐#	月薪2000的环卫工困在电子镣铐			no
#女护士与已婚男吃饭被灌醉拍私密照#	20260212	20260212_00:03:48	yes	#女护士与已婚男吃饭被灌醉拍私密照#	女护士与已婚男吃饭被灌醉拍私密照	热		no
#郭麒麟 爸爸还是您不争气啊#	20260212	20260212_00:03:48	no	郭麒麟 爸爸还是您不争气啊	郭麒麟 爸爸还是您不争气啊	热	演出	no
#张函瑞跳自己的进行曲#	20260212	20260212_00:03:48	yes	#张函瑞跳自己的进行曲#	张函瑞跳自己的进行曲			no
#英王室地产发现疑似涉爱泼斯坦案尸体#	20260212	20260212_00:03:48	yes	#英王室地产发现疑似涉爱泼斯坦案尸体#	英王室地产发现疑似涉爱泼斯坦案尸体			no
#沈月晒春晚后台合照#	20260212	20260212_00:03:48	yes	#沈月晒春晚后台合照#	沈月晒春晚后台合照	新		no
#女教师聊八卦被拘口头传播者没被罚#	20260212	20260212_00:03:48	yes	#女教师聊八卦被拘口头传播者没被罚#	女教师聊八卦被拘口头传播者没被罚	新		no
#香港女记者转型警队重案组总督察#	20260212	20260212_00:03:48	yes	#香港女记者转型警队重案组总督察#	香港女记者转型警队重案组总督察	新		no
#何以琛今年50多岁了#	20260212	20260212_00:03:48	no	何以琛今年50多岁了	何以琛今年50多岁了		剧集	no
#250桌婚宴52万嫌贵拒付款进展#	20260212	20260212_00:03:48	yes	#250桌婚宴52万嫌贵拒付款进展#	250桌婚宴52万嫌贵拒付款进展	新		no
#何炅回应嗓子哑了#	20260212	20260212_00:03:48	yes	#何炅回应嗓子哑了#	何炅回应嗓子哑了	新		no
#时代少年团春晚ilikeulike舞台#	20260212	20260212_00:03:48	yes	#时代少年团春晚ilikeulike舞台#	时代少年团春晚ilikeulike舞台	新	晚会	no
#男子揣10年前和前女友情书骑行回家#	20260212	20260212_00:03:48	yes	#男子揣10年前和前女友情书骑行回家#	男子揣10年前和前女友情书骑行回家	新		no
#刘佳宇现场救治近10分钟#	20260212	20260212_00:03:48	yes	#刘佳宇现场救治近10分钟#	刘佳宇现场救治近10分钟			no
#长征十号箭体落点并非失误#	20260212	20260212_00:03:48	yes	#长征十号箭体落点并非失误#	长征十号箭体落点并非失误	新		no
